EventDataID,EventID,ContentID,CustomerID,EventTypeID,EventDate,Quantity,InsertDate
1859517170,1795095494,320437030,1740021201,1,2022-10-17,10,2023-05-01
4016819034,1385272787,3345142791,2312139917,3,2022-11-06,1,2023-08-19
1915497351,831821850,3107755218,416190263,3,2023-08-07,5,2023-09-07
811427939,969837068,1934554486,654536839,4,2022-04-13,5,2023-07-21
4272372707,3734773280,121236298,4068894872,1,2022-11-20,6,2022-05-07
1469167467,2545280892,319791070,4239629693,4,2023-07-06,9,2022-06-29
452051791,1448474015,1130223242,1656097016,4,2023-06-23,10,2022-04-06
731721905,234276323,1575804888,587365749,4,2023-04-14,3,2022-08-14
3139056488,87545295,1549854095,3779017061,5,2023-04-28,9,2023-03-21
2038981501,1947824106,1468245405,3215097654,1,2022-10-11,6,2022-03-18
4185374044,173389938,2698582859,3882682291,2,2023-01-06,4,2022-11-05
2489998545,1947869952,4248193798,184745482,4,2023-05-21,7,2022-12-14
3774706687,3377998910,3078706043,2651573213,6,2022-11-14,8,2023-01-08
1536260768,1498159210,993235818,1623852546,1,2023-01-03,10,2023-07-30
1796148629,482106784,1403013064,3708035023,3,2022-08-08,9,2022-02-19
3340944700,310090800,2386223241,1871534877,3,2022-05-31,2,2023-06-08
3173833356,3056718075,3267828627,3785012349,2,2022-09-26,7,2023-08-17
3062312503,2720495624,1937336170,947614626,4,2023-05-04,4,2023-08-05
1555129379,2193299529,2246154299,119018178,5,2023-09-03,5,2022-05-01
344500912,2072164896,775896742,693200618,2,2023-08-09,1,2022-11-09
904947415,2679663956,848232570,2371520178,4,2023-06-25,3,2023-06-18
2970913684,1000622499,3367887545,797782388,2,2022-02-10,6,2022-04-17
1968374910,2500017396,2725758044,2345817293,2,2022-04-11,4,2022-12-20
3324471850,160119152,1819984110,2794476931,3,2022-03-25,4,2023-05-04
2145869130,2303077771,1397963913,1173910807,2,2023-08-19,4,2022-04-30
2721710190,3158889193,2009442175,3781441510,2,2022-02-04,3,2023-04-28
3800387420,287832434,1757168807,2367984748,6,2022-12-06,7,2023-03-12
2081665191,1954694156,372018772,1278217312,5,2022-07-21,1,2023-03-15
2599853344,1267088255,1533852784,1861370304,6,2022-07-30,4,2022-06-04
4065778323,3990659065,603916730,1364726777,4,2023-07-15,4,2023-01-11
1301145132,1727140960,741149022,1556706313,2,2022-06-21,2,2022-06-09
192311587,846379351,4004988820,3376616060,3,2023-07-04,1,2023-02-01
1238895389,15674329,116907155,1623082680,4,2022-08-11,4,2023-01-19
3465912276,746975723,3025537805,3354210625,4,2023-03-13,1,2023-02-20
2838821198,980005690,2708035108,3305917971,5,2023-02-17,7,2022-11-03
4213965014,2879612226,1639194183,4205410754,6,2022-09-25,8,2023-01-15
4001887205,1725126492,4152879313,2764482113,6,2023-03-26,10,2023-02-14
3118962950,662661373,3067156401,807495182,2,2022-09-23,4,2023-06-02
3971211980,3530970233,3735314056,1826933024,5,2022-05-09,7,2023-04-11
1205275215,2232632136,1527308299,1397006661,6,2023-02-28,1,2022-06-01
2149745922,3662310221,1348311321,2792118618,3,2023-06-07,2,2023-06-01
4264118287,3503542149,208407163,2548108431,6,2022-02-17,3,2022-08-06
2055214070,370772350,2632515738,4283697386,3,2022-09-18,7,2022-08-18
466588471,2814874148,2000983915,1944516786,1,2022-07-01,4,2022-08-23
3973420583,3203289148,3620531632,104034090,2,2022-04-19,9,2022-11-06
3052199723,432283628,1326673735,416190263,2,2022-07-18,9,2022-12-19
3474361110,1824351408,1147905250,985021363,1,2022-09-03,3,2023-06-02
2118767216,2427666886,1410033097,1826933024,2,2023-08-22,9,2022-07-06
819311128,736535548,3979421566,2345817293,6,2023-05-13,2,2023-09-07
2482992124,2274891692,1934554486,3306544638,6,2022-09-09,9,2022-02-14
3033339070,3282205193,2246154299,3484933015,3,2022-06-12,5,2022-10-10
1459039762,2181003663,4152879313,3099049176,3,2022-10-12,7,2022-09-01
3409976219,3602583617,1527308299,802878909,2,2022-10-04,7,2023-07-20
3823234907,2447232442,3620531632,2371520178,6,2022-09-22,10,2023-09-08
2108672886,615590742,1410033097,3305917971,2,2023-02-01,9,2022-10-11
1302199846,3111127765,1147905250,3605561229,1,2023-02-01,1,2022-07-01
1773362684,904113221,993235818,1840333906,3,2023-07-06,8,2022-04-28
909727044,786274492,1819984110,947614626,2,2022-10-20,9,2022-11-14
3244698555,4054706588,3078706043,3130831435,5,2023-08-07,4,2022-03-07
1675154669,2634090116,2725758044,3900816437,3,2022-02-15,7,2022-10-10
3399997594,3505455310,4248193798,3215097654,1,2022-11-19,3,2022-06-04
3550630554,2331681890,1639194183,1601758565,5,2022-04-20,7,2023-06-04
383512186,3517328450,3025537805,3587781023,3,2022-04-27,2,2023-08-09
637734810,3966382561,1533852784,2660450269,1,2022-09-25,5,2022-10-16
729069136,1567303069,1326673735,3708035023,6,2022-06-09,10,2023-08-23
2508237080,6038779,121236298,3030264657,5,2022-09-17,3,2022-07-05
378534752,4019122414,2698582859,2962277096,4,2023-03-22,2,2022-10-30
4108319774,4055284132,3267828627,3779017061,3,2022-12-17,4,2023-03-07
962239175,392636734,3735314056,1173910807,5,2022-03-18,4,2022-05-19
2082139543,3545393865,2632515738,2548108431,3,2023-02-02,2,2022-03-18
1021511350,3286630457,3367887545,1782627165,6,2023-05-20,2,2023-07-24
780808878,900887133,775896742,654536839,2,2023-06-13,6,2023-05-01
1008878375,104764270,1130223242,48283740,3,2023-07-17,2,2022-11-02
3873369640,855585127,603916730,1364726777,4,2022-07-03,1,2022-03-08
263193190,1904343012,1403013064,1504465705,2,2022-08-30,10,2022-06-10
845619550,3435530430,2000983915,693200618,3,2022-10-23,7,2023-04-05
3492471847,298623920,1937336170,3735892107,2,2022-02-01,3,2023-02-26
2970544578,1376584585,320437030,1492773634,4,2023-03-22,8,2023-09-04
1552982116,3457781755,2386223241,4239629693,5,2023-08-02,3,2023-03-01
975238608,377908212,3345142791,2651573213,2,2022-11-10,9,2022-08-08
2188049548,441877034,1348311321,206924644,5,2022-12-20,4,2022-09-15
2728913675,3822137943,2009442175,1785347879,1,2023-04-26,5,2022-03-13
3284170544,1735480280,741149022,4205410754,5,2023-02-15,7,2023-06-20
3275748362,1009939202,3107755218,3376616060,6,2022-08-22,1,2023-06-15
3226858846,2679663956,1549854095,1278217312,3,2023-04-23,3,2022-09-19
1008308125,2188867660,2709966859,4086599620,6,2022-07-23,2,2023-08-25
4285160756,2634018933,1468245405,4199568268,1,2022-02-19,6,2022-02-22
3246943041,2000618592,116907155,1944516786,3,2022-05-05,2,2022-02-07
1467659594,3209108270,3979421566,3316847074,3,2022-12-20,3,2023-02-04
560284398,1065682104,1757168807,3771839276,5,2022-10-24,1,2022-10-14
79245753,2483095973,1575804888,3354210625,4,2022-02-02,2,2023-08-19
2035893438,2252717717,1397963913,2312139917,6,2022-10-26,5,2023-04-20
1857176970,888882164,319791070,330127289,4,2023-06-19,2,2023-04-19
784550481,1417453594,372018772,587365749,4,2022-09-20,10,2022-04-17
2000334267,3922097553,4004988820,355073381,2,2023-07-29,2,2022-07-16
3592986208,2473334835,3067156401,1740021201,6,2023-07-12,4,2022-06-19
1687153937,1026939692,2708035108,3785012349,4,2023-03-14,6,2023-05-17
4223985489,2896767852,208407163,797782388,5,2022-10-03,7,2023-06-01
1045278484,2141933689,848232570,548699023,5,2022-04-29,4,2022-05-01
1159895686,739913955,3345142791,2282770637,3,2023-08-12,2,2022-05-15
3604841178,3965332168,1468245405,1237424330,2,2022-02-24,6,2023-04-28
1602196621,3508785690,1533852784,184745482,1,2022-11-10,7,2022-11-15
1802744461,3137533296,208407163,2792118618,6,2022-12-23,2,2023-05-27
2324499182,1795509582,2000983915,3554321074,4,2022-11-30,9,2023-01-27
579854338,618414848,1397963913,1556706313,6,2022-06-21,8,2023-05-16
2498093150,3297510580,1410033097,3663582441,2,2022-12-21,6,2023-07-13
3815257263,4068759199,1549854095,1623082680,5,2022-06-06,8,2022-10-14
2586792116,3406342090,3078706043,4164980623,4,2023-08-21,10,2023-03-08
1938715769,885659170,2698582859,4283697386,3,2022-09-22,6,2022-07-22
3389038142,2616471246,1130223242,2635222784,1,2023-06-24,2,2022-10-23
2898464365,287832434,4248193798,1491250973,5,2023-08-22,6,2022-01-27
2230802811,3822339152,2709966859,630406814,1,2022-04-27,9,2022-08-01
1276191010,2193299529,4152879313,1564203669,6,2023-02-22,9,2023-07-11
2729189697,2293767672,1757168807,58763252,6,2022-07-16,9,2022-12-20
4243180044,3188985463,1937336170,634676415,3,2022-09-25,3,2022-09-01
1165753300,105245320,121236298,726987033,1,2022-12-03,5,2022-12-21
2676947510,491426469,2632515738,3882682291,1,2023-05-09,1,2022-04-09
4091220180,3109514180,116907155,1623852546,4,2022-04-10,5,2022-10-31
2177444992,1370977161,1348311321,1009563676,1,2022-10-18,2,2022-05-08
2737966631,2072250680,2009442175,1861370304,2,2022-08-02,9,2022-01-25
1130142631,1659886254,2386223241,4068894872,6,2023-04-19,8,2022-01-30
663381963,1298838302,4004988820,3236360684,2,2023-06-25,9,2022-03-05
1695563178,2551238766,2725758044,1871534877,5,2023-03-15,4,2022-09-16
448539162,234903595,3367887545,4264450384,5,2022-07-09,1,2023-07-01
1937351227,2174265520,3067156401,2367984748,5,2022-04-28,2,2023-05-02
1162637500,2940154335,372018772,3781441510,5,2022-06-16,3,2023-08-17
2158557363,1025687006,603916730,795517452,4,2022-08-18,4,2023-03-11
1750915553,4195790253,1403013064,1656097016,6,2023-05-18,2,2022-07-15
2340572841,1283103655,3107755218,807495182,1,2022-02-07,10,2023-05-05
2592792411,1090124233,3267828627,442641724,3,2023-08-22,8,2022-12-16
996878897,821103760,1527308299,2794476931,1,2023-03-23,10,2023-06-24
877699801,340746074,3735314056,3074361417,3,2022-06-16,8,2022-08-07
1580787270,1866832598,741149022,451591866,3,2022-05-21,9,2023-06-06
796257318,3486838344,1819984110,147336937,1,2023-07-14,8,2023-04-19
749950315,1769693627,1639194183,2805864242,4,2023-04-28,4,2022-06-09
2565302460,1500368043,1147905250,4093626373,3,2022-05-07,6,2023-03-23
35187427,2002193671,2246154299,119018178,3,2023-09-05,8,2022-04-25
2677807306,3399561479,848232570,3783136360,2,2022-02-25,3,2022-05-16
2857169881,280370252,320437030,3667618575,1,2022-04-13,10,2022-12-11
627438206,1592257743,1326673735,1397006661,3,2023-05-22,6,2023-02-28
1528272044,1771007605,993235818,4269635854,5,2022-10-18,2,2022-05-25
4046167565,4189069078,2708035108,2524164501,6,2022-09-15,8,2022-10-07
335611858,2795681578,3620531632,17628709,5,2022-10-16,7,2023-01-15
2706576273,3118827558,3025537805,2764482113,5,2022-02-09,4,2022-11-02
2064699689,4267171142,1575804888,2805864242,2,2022-04-22,7,2023-06-14
3379638720,2607545604,1934554486,3667618575,4,2023-05-21,5,2022-07-20
2104602985,1145846528,319791070,3376616060,4,2022-11-02,6,2022-07-01
1192258522,2625525182,3979421566,3354210625,1,2023-05-12,6,2023-09-08
225399040,2396139814,775896742,795517452,5,2022-07-31,7,2022-01-24
3327160964,5424081,2709966859,3030264657,3,2022-08-31,10,2023-03-23
322211176,3365283514,2632515738,4283697386,2,2022-10-09,7,2023-04-16
296804291,700096306,1326673735,3781441510,5,2023-04-04,2,2023-06-13
2608771126,3488181898,1403013064,1397006661,2,2023-02-26,10,2022-09-14
1932523600,3463149549,3979421566,330127289,3,2023-03-23,3,2022-12-26
2157879000,1801391020,116907155,355073381,4,2023-01-14,1,2022-03-23
2425454042,1360232205,603916730,4239629693,3,2023-08-13,9,2022-10-02
164784037,64549132,320437030,802878909,4,2022-02-14,7,2022-12-20
3943951304,2178845626,3345142791,947614626,2,2023-03-13,8,2023-08-24
598161378,2884250827,3620531632,58763252,5,2023-03-18,7,2022-02-23
71239661,33798326,2698582859,2962277096,4,2023-05-01,6,2023-07-21
2944675077,3636411701,3735314056,634676415,5,2023-01-23,7,2023-03-12
3747828168,2557638509,208407163,4068894872,3,2023-07-18,8,2023-03-31
4064067188,1977666328,1468245405,1237424330,5,2022-09-12,2,2022-08-15
85711429,995110295,4004988820,1944516786,6,2023-05-28,1,2022-05-31
4117251416,1562472132,3025537805,3305917971,4,2023-01-28,9,2023-03-31
3065854621,4225652017,1130223242,2548108431,3,2022-01-26,3,2022-11-08
3700793883,1858887872,1757168807,4093626373,5,2023-05-12,4,2022-07-17
3983057422,2059447938,2246154299,184745482,6,2023-08-30,8,2022-09-03
3639226499,1457188154,2708035108,1840333906,3,2023-06-09,7,2023-07-20
707880328,204819579,1533852784,1785347879,1,2023-06-23,10,2023-05-08
1738529335,1839127591,3078706043,3236360684,3,2023-08-16,4,2023-01-28
3474636002,2069300810,1934554486,3484933015,4,2022-08-27,3,2022-03-05
2607529843,659909192,2725758044,2524164501,4,2023-08-17,7,2022-03-02
1169140507,1331500999,2386223241,1564203669,3,2022-09-28,6,2023-02-04
2058353506,3088186640,3267828627,1782627165,5,2022-07-14,8,2023-08-18
1455580953,2386821287,3067156401,3708035023,5,2022-02-10,5,2022-04-18
4059260731,159586280,848232570,48283740,5,2023-03-09,1,2022-02-04
2923806340,3300184575,121236298,2794476931,3,2023-04-19,8,2022-12-26
1400251835,1814342541,1348311321,147336937,6,2022-05-24,6,2023-05-03
3811225470,3402487404,1147905250,985021363,1,2022-04-06,6,2022-07-26
1911701332,3675104334,4248193798,4269635854,3,2022-03-06,8,2023-05-21
1296413513,468228847,4152879313,3663582441,5,2022-11-02,10,2023-08-29
1034851107,425983512,1527308299,1278217312,5,2023-07-20,7,2022-08-04
4015506026,3239399649,372018772,451591866,2,2023-03-12,7,2023-08-30
409794699,980005690,1549854095,442641724,3,2022-03-17,5,2022-05-10
3703331566,1960314234,1937336170,1173910807,5,2023-07-08,9,2022-10-15
2948966953,1010454452,2009442175,1623852546,5,2023-05-27,1,2022-09-15
242590711,3667992691,1819984110,4086599620,6,2022-03-13,7,2023-08-08
3866963026,1954694156,741149022,3771839276,5,2022-06-05,8,2022-02-12
2123067472,1250054761,775896742,3735892107,1,2022-08-02,5,2022-11-09
3420755701,1176134715,1410033097,3779017061,3,2023-03-19,9,2022-12-24
2724997815,2362464341,2000983915,3587781023,5,2022-09-16,6,2022-08-18
1559894257,2156254555,319791070,1826933024,2,2022-02-20,8,2022-08-06
2406944370,4199996475,3107755218,654536839,2,2022-07-18,4,2023-01-03
3541256358,1231710811,3367887545,3882682291,5,2023-06-04,4,2023-04-11
2711515501,4214042423,1575804888,3074361417,1,2022-05-09,6,2022-10-09
51808694,32051442,1397963913,630406814,3,2022-01-24,1,2023-05-22
3081305713,3496925191,1639194183,4264450384,4,2023-03-21,1,2022-06-14
1478385900,1727140960,993235818,1364726777,4,2022-12-16,2,2022-08-22
4072876972,2459888346,121236298,1740021201,2,2023-08-31,2,2022-05-19
2788623108,1220256705,1934554486,1861370304,1,2022-12-24,8,2023-08-26
2019866197,1663449859,848232570,2792118618,5,2023-08-06,1,2023-07-10
3379153372,217890236,1403013064,416190263,4,2023-07-05,2,2022-04-23
1836339479,3241314747,3267828627,3306544638,2,2022-03-29,3,2022-02-14
4041386328,1947869952,3345142791,1601758565,3,2022-02-27,8,2023-08-13
2219163329,1286656443,603916730,2651573213,4,2022-05-11,5,2022-11-30
1434771430,2770562482,4248193798,3130831435,3,2023-03-08,8,2023-08-03
1583933412,1795095494,1757168807,3785012349,5,2022-03-10,7,2022-08-13
698920391,2663519769,1397963913,797782388,3,2022-09-03,2,2022-04-04
435043323,1324662083,741149022,3316847074,3,2022-05-18,3,2022-03-20
762854293,2895201472,1348311321,3900816437,2,2022-12-11,5,2022-04-21
3332959080,2768851043,3735314056,2345817293,6,2022-03-20,4,2023-07-27
13161448,2070847129,1326673735,2764482113,3,2023-02-16,10,2023-05-01
781834711,1089112667,3107755218,3605561229,3,2022-12-31,4,2023-01-20
3205781608,3812331991,2000983915,1656097016,4,2022-06-22,4,2022-08-11
1560814177,3960266619,1533852784,206924644,5,2022-02-23,8,2022-08-23
3010939492,2526440142,2386223241,807495182,5,2023-05-24,10,2022-07-09
4147975605,1367188651,3620531632,1492773634,6,2023-03-28,4,2023-07-13
919248924,4178923670,3367887545,1491250973,6,2023-05-28,9,2023-01-08
1544995930,1603057999,3078706043,3554321074,1,2022-05-16,5,2022-02-14
401620281,3625482014,2708035108,3215097654,2,2022-07-13,1,2022-08-09
2162501663,2910499612,2632515738,4164980623,6,2023-03-23,4,2022-12-22
1461755280,1822157756,2009442175,3099049176,5,2023-02-26,10,2023-02-26
378560038,214989604,116907155,2282770637,3,2022-08-02,5,2023-06-17
3053478310,72159292,3979421566,4199568268,6,2022-07-02,2,2022-08-23
2215825153,3303993985,1819984110,1623082680,5,2022-11-26,7,2023-03-08
3152819348,2880859879,319791070,726987033,1,2023-01-21,9,2023-06-10
872659404,3767987717,1937336170,2635222784,3,2022-03-18,3,2023-01-06
3066803561,1467122634,3067156401,2367984748,3,2023-09-01,8,2022-12-30
1372109066,1100239229,208407163,1009563676,1,2022-06-13,2,2022-05-01
901536367,4106897546,2246154299,119018178,1,2022-04-12,8,2022-03-19
3602097300,1223341865,2698582859,548699023,2,2022-09-17,2,2023-07-17
2412926053,1816103252,1147905250,4205410754,3,2023-01-22,5,2022-07-29
1233584521,1115369697,1410033097,3783136360,1,2023-05-06,6,2022-03-22
3084649801,1996601822,775896742,2371520178,4,2022-06-15,2,2023-01-15
1218004703,948689969,1130223242,1556706313,6,2023-07-14,5,2023-05-15
2478203600,3166082005,993235818,17628709,3,2022-12-11,6,2022-05-24
4056393001,2023095986,1527308299,1871534877,4,2022-06-17,6,2022-09-20
2388724625,922625057,2709966859,104034090,5,2023-02-23,10,2022-07-07
384480945,180976198,3025537805,693200618,6,2023-02-05,5,2022-02-01
542129982,1642737822,1549854095,2312139917,4,2022-07-17,7,2023-02-14
1711232895,1556689783,2725758044,2660450269,3,2022-06-20,4,2022-10-29
84924605,3364118423,4152879313,1364726777,3,2023-04-03,6,2022-06-10
2694625971,3697910354,320437030,802878909,6,2022-04-09,10,2023-08-19
2713373828,3393187442,4004988820,1504465705,2,2022-06-20,3,2023-04-06
3813826744,430578944,1575804888,3605561229,4,2023-04-19,5,2023-03-10
489193244,4009049825,372018772,3663582441,5,2022-03-26,4,2022-09-29
3141155471,452272312,1639194183,1492773634,5,2022-06-04,6,2023-01-13
2456996862,1267621855,1468245405,451591866,4,2023-04-30,6,2022-08-23
